isSoundTrack,rank,album,artist,year,url,comment
FALSE,***,Sound of the Police,Cut Chemist,2010,https://www.robertchristgau.com/get_album.php?id=15717,"
Veteran L.A. DJ keys two 20-minute soul mixes to Ethiopian beats, which soon prove the main attraction (""East Side"")
"
FALSE,***,Czarface Meets Metal Face,Czarface,2018,https://www.robertchristgau.com/get_album.php?id=17452,"
MF Doom adds not quite decisive comedy/insanity/gravitas to Deck/7L/Esoteric's not quite supergroup (""Badness of Madness,"" ""MF Czar,"" ""Captain Brunch"")
"
FALSE,***,You Kids!,The D.A.,2011,https://www.robertchristgau.com/get_album.php?id=15781,"
Driving, melodic, engaged, humane, disillusioned v-k-g-b-d-trumpet from El Paso, which emerges as one of the cities David Byrne ended up living in (""We Hungry,"" ""Orange &amp; Black"")
"
FALSE,***,Encendedor,Dambuilders,1994,https://www.robertchristgau.com/get_album.php?id=918,"
sound punk, structures art-rock, violin bi (""Copsucker,"" ""Idaho"")
"
FALSE,***,Throw It Away . . .,Barbara Dane With Tammy Hall,2016,https://www.robertchristgau.com/get_album.php?id=16914,"
88-year-old auteur of the 1973 LP I Hate the Capitalist System sings dirty blues by L. Cohen and M. Minnie, enlists M. Allison in her battle with neuron loss, and sneaks in a 52-year-old anti-nuclear power song (""I'm Sellin' My Porkchops,"" ""Slow,"" ""My Brain"")
"
FALSE,***,Born to Do It,Craig David,2001,https://www.robertchristgau.com/get_album.php?id=10921,"
it's the rhythm not the song, but the singer helps (""Rewind,"" ""Booty Man"")
"
FALSE,***,See You Tonight,The Da Vincis,2009,https://www.robertchristgau.com/get_album.php?id=14970,"
Three high school seniors from Mississippi show a bossa-tinged mastery of the three-minute pop song that has Zach Condon counting his gray hairs (""Friend Request,"" ""50's Film"").
"
FALSE,***,Butt Naked Free,Guy Davis,2000,https://www.robertchristgau.com/get_album.php?id=1479,"
""Ain't no bluesman, I'm the bluesman's son/But I'll sing this song until my daddy comes"" (""Ain't No Bluesman,"" ""Let Me Stay Awhile"").
"
FALSE,***,Give in Kind,Guy Davis,2002,https://www.robertchristgau.com/get_album.php?id=11183,"
country blues in the spirit of friendship, like John Hurt did it (""Good Liquor,"" ""I Don't Know"")
"
FALSE,***,"Live at the Fillmore East (March 7, 1970)",Miles Davis,2001,https://www.robertchristgau.com/get_album.php?id=11219,"
in the predawn of Bitches Brew, Wayne Shorter plays jazz, Chick Corea plays fusion, and Miles Davis plays trumpet (""Miles Runs the Voodoo Down,"" ""It's About That Time/The Theme"")
"
FALSE,***,Evolution of the Groove,Miles Davis,2007,https://www.robertchristgau.com/get_album.php?id=13778,"
Four uncommonly brief double-funked remixes add up to collector's curio (""Freedom Jazz Dance [Evolution of the Groove],"" ""It's About That Time"").
"
FALSE,***,Live in Europe 1969: The Bootleg Series Vol. 2,Miles Davis Quintet,2013,https://www.robertchristgau.com/get_album.php?id=15980,"
There are probably 30-40 Miles albums I'd rather play, but not with Shorter blatting quite so much, or Corea providing a tolerable dose of the fusion I'll come to hate (""Bitches Brew,"" ""Directions"" [7.25/69])
"
FALSE,***,Seed of Djuke,On Ka'a Davis,2009,https://www.robertchristgau.com/get_album.php?id=14562,"
Sun Ra guitarist organizes free-improv pan-Afrobeat (""I'm Not Scared,"" ""Send-Return"").
"
FALSE,***,RBG: Revolutionary but Gangsta,Dead Prez,2004,https://www.robertchristgau.com/get_album.php?id=12441,"
Crime pays--better than capitalism, anyway (""Hell Yeah [Pimp the System] [Remix Featuring Jay-Z],"" ""Fucked Up"")
"
FALSE,***,The Photo Album,Death Cab for Cutie,2001,https://www.robertchristgau.com/get_album.php?id=11220,"
signs of postundergraduate life (""Steadier Footing,"" ""Coney Island"")
"
FALSE,***,Exmilitary,Death Grips,2011,https://www.robertchristgau.com/get_album.php?id=15876,"
Death-metal hip-hop for El-P fans who secretly wish the Insane Clown Posse wasn't so dumb (""Blood Creepin,"" ""Klink"")
"
FALSE,***,Freedom of Speech,Speech Debelle,2012,https://www.robertchristgau.com/get_album.php?id=15611,"
Atmospheric rapper conveys advanced thought and warm feelings with pliant voice, enveloping beats, and lyrics that have their sharper moments (""Studio Backpack Rap,"" ""Collapse,"" ""Shawshank"")
"
FALSE,***,Debo Band,Debo Band,2012,https://www.robertchristgau.com/get_album.php?id=16804,"
The conceptual growing pains of a good idea for a band, English lyrics included (""Habesha,"" ""Ambessel"")
"
FALSE,***,Infinity Within,Deee-Lite,1992,https://www.robertchristgau.com/get_album.php?id=994,"
New Age disco in the musical biosphere of Bootsy, Bernie, Catfish, and the Horny Horns (""Rubber Lover,"" ""Electric Shock"")
"
FALSE,***,Corn Money,The Defibulators,2009,https://www.robertchristgau.com/get_album.php?id=14523,"
Brooklyn's own Asylum Modal Beat Farmers, countrier than I See Hawks in L.A. and Spike Jones put together (""Get What's Coming to You,"" ""Thin Air"").
"
FALSE,***,DeathGrooveLoveParty,Carmaig DeForest,1993,https://www.robertchristgau.com/get_album.php?id=547,"
if the Femmes had never gotten famous . . . (""Bend Down Low,"" ""So Happy Together"")
"
FALSE,***,De La Soul Is Dead,De La Soul,1991,https://www.robertchristgau.com/get_album.php?id=1000,"
studio obscurantism as street credibility (""Millie Pulled a Pistol on Santa,"" ""Fanatic of the B Word,"" ""Keepin' the Faith"")
"
FALSE,***,Colfax,The Delines,2014,https://www.robertchristgau.com/get_album.php?id=16169,"
Always aiming sweet and never straying saccharine, natural-born Willy Vlautin heroine Amy Boone sings her continuing pain and occasional solace (""Calling In,"" ""Colfax Avenue,"" ""Wichita Ain't So Far Away"")
"
FALSE,***,Ultraviolence,Lana Del Rey,2014,https://www.robertchristgau.com/get_album.php?id=16668,"
Self-made sad girl celebrates self-caricaturing sex appeal of self-fulfilling bad love. (""Cruel World,"" ""Ultraviolence"")
"
FALSE,***,Lust for Life,Lana Del Rey,2017,https://www.robertchristgau.com/get_album.php?id=17309,"
Languid self-expressions of considerable theoretical interest, just like the Lana Del Rey character's sexual proclivities used to be (""When the World Was at War We Kept Dancing,"" ""13 Beaches"")
"
FALSE,***,Singles & Sessions 1979-81,Delta 5,2005,https://www.robertchristgau.com/get_album.php?id=13532,"
Sounded hot, acted cold, ran out of riffs (or was it interest?) (""Mind Your Own Business,"" ""Now That You've Gone"").
"
FALSE,***,I Wish My Brother George Was Here,Del Tha Funkee Homosapien,1991,https://www.robertchristgau.com/get_album.php?id=1007,"
funkentelechy vs. hoodz and Hammer (""The Wacky World of Rapid Transit,"" ""Mistadobalina"")
"
FALSE,***,Golden Era,Del the Funky Homosapien,2011,https://www.robertchristgau.com/get_album.php?id=15555,"
For three highly listenable CDs--incorporating the previously download-only Automatik Statik and Funk Man--impeccable rapper's electro beats don't stop and only occasionally rise above (""Calculate,"" ""Dzl Funk,"" ""Fit Like a Glove"")
"
FALSE,***,Future History,Jason Derulo,2011,https://www.robertchristgau.com/get_album.php?id=16162,"
Definitely not as dumb as he pretends to think he is (""Breathing,"" ""It Girl"")
"
FALSE,***,Read Music/Speak Spanish,Desaparecidos,2002,https://www.robertchristgau.com/get_album.php?id=11736,"
protesting too much, with a gusto that won't be denied (""Man and Wife, the Latter [Damaged Goods],"" ""Hole in One"")
"
FALSE,***,To tha X-Treme,Devin the Dude,2004,https://www.robertchristgau.com/get_album.php?id=12829,"
Languid Houston rapper makes love and jokes out of how hard meaning no harm can be (""Briarpatch,"" ""What?"").
"
FALSE,***,Tientalaw,Zani Diabatï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï,2012,https://www.robertchristgau.com/get_album.php?id=15857,"
Underrecorded Malian guitarist's final album goes long on balafon and doesn't corral the singers he deserves (""Soubagaya,"" ""Moussolankolo"")
"
FALSE,***,Na,Ramata Diakitï¿,1999,https://www.robertchristgau.com/get_album.php?id=2868,"
Hews so close to girl-of-Wassoulou verities she's lucky her musicians don't (""Na,"" ""Aye Yafama"").
"
FALSE,***,Diamond Rugs,Diamond Rugs,2012,https://www.robertchristgau.com/get_album.php?id=15699,"
Whose songs do you think stick out when the Deer Tick guy convenes yet another roots-rock supergroup with the Black Lips guy and the Dead Confederate guy? (""Christmas in a Chinese Restaurant,"" ""Gimme a Beer"")
"
FALSE,***,Medina,Fallou Dieng,2000,https://www.robertchristgau.com/get_album.php?id=5170,"
Hyperactive selection from mbalax thirtysomething's Senegal-only cassettes, which apparently peaked songwise in 1996 (""Koleurï¿½ï¿½ï¿½"" ""Biri Biri,"" ""Withiaxou"").
"
FALSE,***,Out of Range,Ani DiFranco,1994,https://www.robertchristgau.com/get_album.php?id=125,"
distracted by piano, accordion, even horns from her lithe sound, self-starting folk-punk remains a tough broad who aims to figure it all out (""The Diner,"" ""Letter to a John,"" ""Face Up and Sing"")
"
FALSE,***,Songs of the P,Digital Underground,1991,https://www.robertchristgau.com/get_album.php?id=1030,"
you can wear out the hard and the brother-brother-brother, but you can't wear out the cosmic slop (""The Dflo Shuffle,"" ""Kiss You Back"")
"
FALSE,***,Who Got the Gravy?,Digital Underground,1998,https://www.robertchristgau.com/get_album.php?id=1032,"
imparts new flavor, if not flava, to the word ""lubricious"" (""Who Got the Gravy?"" ""Wind Me Up,"" ""The Odd Couple"")
"
FALSE,***,Donuts,J. Dilla,2006,https://www.robertchristgau.com/get_album.php?id=13603,"
More about moments than flow, which is strange when you think about it (""Workinonit,"" ""Lightworks"").
"
FALSE,***,On the Road Again,Leonard Dillon the Ethiopian,1991,https://www.robertchristgau.com/get_album.php?id=2039,"
difficult love, endless sufferation, sweet-souled music (""On the Road Again,"" ""One Step Forward,"" ""Feed the Fire"").
"
FALSE,***,Fossils,Dinosaur Jr.,1991,https://www.robertchristgau.com/get_album.php?id=1033,"
best-of EP masquerading as singles comp, complete with fucked-up Frampton cover (""Just Like Heaven,"" ""Little Fury Things"")
"
FALSE,***,Waterloo to Anywhere,Dirty Pretty Things,2006,https://www.robertchristgau.com/get_album.php?id=13398,"
Carving out a punk alternative after the collapse of Albion's dream (""The Gentry Cove,"" ""If You Love a Woman"").
"
FALSE,***,Swing Lo Magellan,The Dirty Projectors,2012,https://www.robertchristgau.com/get_album.php?id=15780,"
Melodies you want to hear again for their shapes and harmonies alone, lyrics of discernible emotional import that include the cheerful verbal preset ""that doesn't make any sense what you just said"" (""Maybe That Was It,"" ""Dance for You"")
"
FALSE,***,Change,The Dismemberment Plan,2001,https://www.robertchristgau.com/get_album.php?id=11017,"
giving their displacements a flow (""Come Home,"" ""Ellen &amp; Ben"")
"
FALSE,***,Coral Fang,The Distillers,2003,https://www.robertchristgau.com/get_album.php?id=12129,"
Blood lust meets death wish where punk meets metal (""The Gallow Is God,"" ""Hall of Mirrors"").
"
FALSE,***,Fly,Dixie Chicks,1999,https://www.robertchristgau.com/get_album.php?id=1043,"
Unlike three virgins (""Goodbye Earl,"" ""Sin Wagon,"" ""Ready To Run"").
"
FALSE,***,Maths + English,Dizzee Rascal,2008,https://www.robertchristgau.com/get_album.php?id=13982,"
Fick and foughtful, finally (""Sirens,"" ""Hard Back [Industry]"").
"
FALSE,***,Django Django,Django Django,2012,https://www.robertchristgau.com/get_album.php?id=15903,"
Hardly unprecedented I carp, just Woodentops with bottom say I, only then I discover that I no longer have my Woodentops albums, and wonder whether anybody else does either, and what that means for these much-bruited newcomers (""Default,"" ""Love's Dart"")
"
FALSE,***,Contraditï¿½ï¿,DJ Dolores,2002,https://www.robertchristgau.com/get_album.php?id=11851,"
""mangue electronica"" from Recife, so retro-nuevo his (yes, his) band (yes, band) includes ska trombone and a 400-year-old Lusofiddle (""A Danï¿½ï¿½ï¿½ï¿"" ""Adorela"")
"
FALSE,***,Dedication 3,DJ Drama & Lil Wayne,2008,https://www.robertchristgau.com/get_album.php?id=14276,"
He loves the studio, which earns it, and his young-money peeps, who don't (""Still Rise,"" ""Magic"").
"
FALSE,***,The Champions: The North Meets the South,DJ Kayslay & Greg Street,2006,https://www.robertchristgau.com/get_album.php?id=13941,"
Classic mixtape slams so hard even Fat Joe rides like a playa (Remy Ma &amp; Razah, ""One and Only [My Boo]""; Papoose, Remy Ma &amp; Hell Rell, ""The Hardest Out"").
"
FALSE,***,Let Me Clear My Throat,DJ Kool,1996,https://www.robertchristgau.com/get_album.php?id=1047,"
just keeps on go going (""Let Me Clear My Throat,"" ""Let Me Clear My Throat [Old School Reunion Remix '96]"")
"
FALSE,***,Amygdala,DJ Koze,2013,https://www.robertchristgau.com/get_album.php?id=16039,"
German collagist claims Sgt. Pepper, provides magical mystery tour (""Marilyn Whirlwind,"" ""Homesick"")
"
FALSE,***,Balance and Options,DJ Quik,2000,https://www.robertchristgau.com/get_album.php?id=1049,"
G-funk, hold the G-i.e., ""Things I used to do/I don't do no more"" (""Do Whutcha Want,"" ""Pitch In Ona Party"").
"
FALSE,***,Double Cup,DJ Rashad,2014,https://www.robertchristgau.com/get_album.php?id=16321,"
Either the sonic testament of the master of the Chicago dance movement called footwork or a surprisingly fun set of thick 808 beats with vocal accoutrements (""Feelin,"" ""Only One"")
"
FALSE,***,Basement Bhangra,DJ Rekha,2007,https://www.robertchristgau.com/get_album.php?id=13871,"
Variety-wise, the new and-it-don't-stop is more house than hip-hop--the beats do repeat (DJ Rekha and Sunil Sehgal featuring Bikram Singh and Wyclef Jean, ""Basement Bangra Anthem""; Tigerstyle featuring Amar Arshi, ""Aaja Nachiye Boliyan Paiye"").
"
FALSE,***,The Mountain Will Fall,DJ Shadow,2016,https://www.robertchristgau.com/get_album.php?id=16833,"
His best since The Private Press is a sound effects record by comparison, heavy on first-rate texture, rumble, and of course beats (""Nobody Speak,"" ""The Mountain Will Fall,"" ""Mambo"")
"
FALSE,***,The Amazing Adventures of DJ Yoda,DJ Yoda,2007,https://www.robertchristgau.com/get_album.php?id=14019,"
It's harder when you have to create the songs yourself, but Biz Markie and Tiny Tim help, as do the laugh lines (""Breakfast Cereal,"" ""Tip-Toe"").
"
FALSE,***,We Will Not Harm You,Dobie,2013,https://www.robertchristgau.com/get_album.php?id=15913,"
Subtler, which for those of us who seek cheap thrills from our let's-call-it-techno seldom means better (""Magenta,"" ""Snap, Crackle &amp; Pop"")
"
FALSE,***,The Dr. John Anthology: Mos' Scocious,Dr. John,1993,https://www.robertchristgau.com/get_album.php?id=11158,"
takes his respectable period seriously (""Morgus the Magnificent,"" ""Wash, Mama, Wash"")
"
FALSE,***,Surfin' in Harlem,Swamp Dogg,1991,https://www.robertchristgau.com/get_album.php?id=3379,"
Afrocentricity with a middle-aged spread (""I've Never Been to Africa [And It's Your Fault],"" ""Appelle-Moi Noir"")
"
FALSE,***,Mm . . Food?,MF Doom,2004,https://www.robertchristgau.com/get_album.php?id=12717,"
Eat the theme up with your mouth Doom (""Hoecakes,"" ""Kon Queso"").
"
FALSE,***,If You're Reading This It's Too Late,Drake,2015,https://www.robertchristgau.com/get_album.php?id=16329,"
So articulate, so intelligent, so (relatively) decent--so how come I perk up when Lil Wayne comes on with his pottymouth absurdities? (""Used To,"" ""Legend"")
"
FALSE,***,And Now the Legacy Begins,Dream Warriors,1991,https://www.robertchristgau.com/get_album.php?id=1090,"
West Indian daisy age from boogie-down Toronto (""Ludi,"" ""My Definition of a Boombastic Jazz Style"")
"
FALSE,***,No Hard Feelings,Dreezy,2016,https://www.robertchristgau.com/get_album.php?id=16895,"
If this Chicago rapper-turning-singer was half as irresistible as I wish she was, there'd be more than one thing on her loosely plotted tale of trading Jamal in for Sean that's half as great as its great greatest hit (""Body,"" ""Afford My Love"")
"
FALSE,***,A Blessing and a Curse,Drive-By Truckers,2006,https://www.robertchristgau.com/get_album.php?id=13273,"
Includes title song directed at a trust fund baby I personally am sorry they ever met (""A World of Hurt,"" ""Goodbye"").
"
FALSE,***,The Big To-Do,Drive-By Truckers,2010,https://www.robertchristgau.com/get_album.php?id=15060,"
Patterson Hood learns the hard way that great songs are never an inexhaustible resource (""Birthday Boy,"" ""Eyes Like Glue"").
"
FALSE,***,"Sing Loud, Sing Proud!",Dropkick Murphys,2001,https://www.robertchristgau.com/get_album.php?id=10186,"
the PBA meets the IRA and turns left--another punk precinct heard from (""Which Side Are You On?"" ""Caps and Bottles"")
"
FALSE,***,The Meanest of Times,Dropkick Murphys,2007,https://www.robertchristgau.com/get_album.php?id=13776,"
They'll never be the Pogues because they're not outright alcoholics, which bodes well for their class analysis (""Tomorrow's Industry,"" ""Never Forget"").
"
FALSE,***,A Town Called Addis,Dub Colossus,2008,https://www.robertchristgau.com/get_album.php?id=14238,"
Ethiopian with dub flavor rather than vice versa, and believe it: Dubulah knows his enjira (""Azmari Dub,"" ""Ambassel"").
"
FALSE,***,Only in Dreams,Dum Dum Girls,2011,https://www.robertchristgau.com/get_album.php?id=15649,"
Pretty darn good Pretenders (""Wasted Away,"" ""In My Head"")
"
FALSE,***,Mr. Love Pants,Ian Dury & the Blockheads,1998,https://www.robertchristgau.com/get_album.php?id=1582,"
Mr. Smarty Pants mocks meritocracy and enjoys his body (""Jack Shit George,"" ""Geraldine"").
"
FALSE,***,"Live!: All the Best, Mate . . .",Ian Dury & the Blockheads,2000,https://www.robertchristgau.com/get_album.php?id=5169,"
December 1990-bloody lively for an oldies reunion (""Billericay Dickie,"" ""Blockheads"").
"
FALSE,***,Tell Tale Signs: Rare and Unreleased 1989-2006,Bob Dylan,2008,https://www.robertchristgau.com/get_album.php?id=14274,"
Out of 29 tracks, not counting the dozen in a deluxe edition that'll run you another hundred smackers, I count two or three stunners, eight or nine keepers, many outtakes, and a few live versions and movie songs (""High Water [For Charley Patton],"" ""Series of Dreams"").
"
FALSE,***,Peace Love Death Metal,Eagles of Death Metal,2004,https://www.robertchristgau.com/get_album.php?id=12758,"
Dark secrets of the counterculture revealed--sexism! greed! hooks! (""San Berdoo Sunburn,"" ""Kiss the Devil"").
"
FALSE,***,I Feel Alright,Steve Earle,1996,https://www.robertchristgau.com/get_album.php?id=3331,"
demands its own Grammy category: Best Use of Outlaw Pathology in a Roots-Rock Setting (""South Nashville Blues,"" ""CCKMP,"" ""More Than I Can Do"")
"
FALSE,***,What Are You On?,East River Pipe,2006,https://www.robertchristgau.com/get_album.php?id=13438,"
Living-room loserdom at a very peak of depressive tunefulness (""Druglife,"" ""What Does T.S. Eliot Know About You?"").
"
FALSE,***,More Africa in Us,Eccodek,2006,https://www.robertchristgau.com/get_album.php?id=13491,"
Ethnotechno soundscape, sometimes a shade too comfortable or anonymous, sometimes just eerie enough (""In This Drum a Secret,"" ""Bodhichitta Dub"").
"
FALSE,***,I Have Fun Everywhere I Go,Mike Edison and the Rocket Train Delta Science Arkestra,2008,https://www.robertchristgau.com/get_album.php?id=14092,"
Ex-Screw and High Times editor bellows yock-strewn war stories over punk boogie (""Pornography, Part I,"" ""Ozzy, High Times, and Me"").
"
FALSE,***,The Very Best of Eek-a-Mouse Vol. 2,Eek-A-Mouse,2003,https://www.robertchristgau.com/get_album.php?id=12022,"
approximating the strangeness of the world with falsettos high and low, instrumental nonsense syllables, and always the same slow skank (""Border Patrol,"" ""The Mouse and the Man"")
"
FALSE,***,My Ghetto Report Card,E-40,2006,https://www.robertchristgau.com/get_album.php?id=13652,"
Dope jokes offensive and funny, pimp jokes offensive and stupid (retain pejorative correct spelling please) (""Gouda,"" ""Yay Area,"" ""They Might Be Taping"").
"
FALSE,***,Seï¿½ï¿½ï¿½ï,Electric Six,2006,https://www.robertchristgau.com/get_album.php?id=13211,"
Dance-rock for an ""evil generation""--their own, if you can believe them (""Rock and Roll Evacuation,"" ""Jimmy Carter"").
"
FALSE,***,El Moodio,Eleventh Dream Day,1993,https://www.robertchristgau.com/get_album.php?id=1137,"
postpomo guitar heroes--not quite smart enough to be slow (""Makin' Like a Rug,"" ""That's the Point"")
"
FALSE,***,Coyote,El Goodo,2009,https://www.robertchristgau.com/get_album.php?id=14366,"
Pitch-perfect, undiluted by irony, Welshmen re-create the folk-pop '60s, and if the Hollies sometimes made better albums, the Association never did (""Aren't You Grand,"" ""Don't Worry Marie"").
"
FALSE,***,Under Construction,Missy Elliott,2002,https://www.robertchristgau.com/get_album.php?id=11784,"
hardcore to the booty, slimfast to the brain (""Work It,"" ""Bring the Pain"")
"
FALSE,***,Da Real World,Missy Misdemeanor Elliott,1999,https://www.robertchristgau.com/get_album.php?id=2422,"
No more Missy Nice Girl (""Busa Rhyme,"" ""Smooth Chick"").
"
FALSE,***,Miss E . . . So Addictive,Missy Misdemeanor Elliott,2001,https://www.robertchristgau.com/get_album.php?id=10180,"
a little too worried about her weight (""Lick Shots,"" ""Get Ur Freak On"")
"
FALSE,***,Cancer4Cure,El-P,2012,https://www.robertchristgau.com/get_album.php?id=15867,"
Loathing this fearsome gets kitschy fast unless it cops to caricature or abjures surreal overstatment--which latter his least austere album does sometimes (""The Jig Is Up,"" ""Drones Over Bklyn"")
"
FALSE,***,Blister Pop,The Embarrassment,2001,https://www.robertchristgau.com/get_album.php?id=5258,"
Live leavings of a helluva bar band (""Faith Healer,"" ""Time Has Come Today"").
"
FALSE,***,The Drought Is Over Part Six,The Empire/Lil Wayne,2008,https://www.robertchristgau.com/get_album.php?id=14322,"
Beats, rhymes and cameos classier than your average Wayne mixtape, drops ridiculous (""Best Thing Yet,"" ""Put Me in the Game,"" ""Shootout"").
"
FALSE,***,Vocal,Brian Eno,1993,https://www.robertchristgau.com/get_album.php?id=11156,"
two discs of digitalizations to die for, one of songs on life support (""Seven Deadly Finns,"" ""The Lion Sleeps Tonight (Wimoweh)"")
"
FALSE,***,Funky Divas,En Vogue,1992,https://www.robertchristgau.com/get_album.php?id=1179,"
three years after the audition, they still don't cohere enough to let the songs quit (""My Lovin' [You're Never Gonna Get It],"" ""Giving Him Something He Can Feel,"" ""Free Your Mind"")
"
FALSE,***,Shine,Estelle,2008,https://www.robertchristgau.com/get_album.php?id=14163,"
She knows who her friends are, and they'll stay her friends even if she never overtakes Rihanna (""American Boy,"" ""Wait a Minute [Just a Touch]"").
"
FALSE,***,Volume 2: Thiapathioly,Etoile de Dakar,1994,https://www.robertchristgau.com/get_album.php?id=1202,"
meaning of title: public property (""Dounya,"" ""Thiapathioly"")
"
FALSE,***,Oomalama,Eugenius,1992,https://www.robertchristgau.com/get_album.php?id=1210,"
irony-pop gone garage-rock--hooky whether it steamrolls, trudges, or whines (""Breakfast,"" ""Bed-In"")
"
FALSE,***,Thank You Very Quickly,Extra Golden,2009,https://www.robertchristgau.com/get_album.php?id=14559,"
Kenyan-American quartet's inner jam band generates discernible jam (""Gimakiny Akia,"" ""Piny Yore Yore"").
"
FALSE,***,Mama Mosambiki,Eyuphuro,1990,https://www.robertchristgau.com/get_album.php?id=1222,"
Mozambican not South African--guitar lilt soukous or chimurenga or samba or Larry Carlton, soul Rio-urbane not Soweto-muscular (""Samukhela,"" ""Oh Mama"")
"
FALSE,***,Poquito a Poco,Candido Fabrï¿,1999,https://www.robertchristgau.com/get_album.php?id=530,"
Violins loud like horns (""Bailando con Otro,"" ""La Mano en el Arazï¿½"").
"
FALSE,***,Kamakiriad,Donald Fagen,1993,https://www.robertchristgau.com/get_album.php?id=1062,"
virtuoso time warp--as gorgeous and shallow as Aja (""Teahouse on the Tracks,"" ""Trans-Island Skyway"")
"
FALSE,***,Vagabond Ways,Marianne Faithfull,2000,https://www.robertchristgau.com/get_album.php?id=2255,"
a ravaged old hippie's bitterest laments (""Vagabond Ways,"" ""Incarceration of a Flower Child"")
"
FALSE,***,Negative Capability,Marianne Faithfull,2018,https://www.robertchristgau.com/get_album.php?id=17442,"
Still plumbing love's impossibilities as death nears and the Nazis come nearer than that (""They Come at Night,"" ""In My Own Particular Way"")
"
FALSE,***,Angel Dust,Faith No More,1992,https://www.robertchristgau.com/get_album.php?id=1228,"
but it's really great shit (""Land of Sunshine,"" ""Midlife Crisis,"" ""Midnight Cowboy"")
"
FALSE,***,458489 B-Sides,The Fall,1990,https://www.robertchristgau.com/get_album.php?id=3600,"
the reassuringly literate clatter of avant-garde background rock--two hours of it (""No Bulbs,"" ""Kurious Oranj [Live]"")
"
FALSE,***,The Infotainment Scan,The Fall,1993,https://www.robertchristgau.com/get_album.php?id=3602,"
great original sound, one hell of a cover band (""Lost in Music,"" ""I'm Going to Spain"")
"
FALSE,***,The Marshall Suite,The Fall,1999,https://www.robertchristgau.com/get_album.php?id=3603,"
Alt-rock won't die till they ban Pignose amps in Mark E.'s senior residence, but that doesn't mean he'll put this much into it (""F-'Oldin' Money,"" ""Touch Sensitive"").
"
FALSE,***,The Real New Fall LP,The Fall,2004,https://www.robertchristgau.com/get_album.php?id=12435,"
""I hate the country sound so much/I hate the country folk so much"" (""Boxoctosis,"" ""Contraflow"")
"
FALSE,***,Fangnawa Experience,Fanga/Maï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï,2012,https://www.robertchristgau.com/get_album.php?id=17149,"
Expatriate Afrobeat meets devotional Gnawa in la belle France, climaxing with a concert-climaxing tour de force worthy of the Allman Brothers themselves (""Wouarri,"" ""Kelen"")
"
FALSE,***,The Last Days of Oakland,Fantastic Negrito,2016,https://www.robertchristgau.com/get_album.php?id=16961,"
Unflinchingly specific and analytic protest blues-rock counts on musical torque it doesn't get from a soggy hummed groan that's half misprised field holler and half godless gospel rip (""Working Poor,"" ""Rant Rushmore"")
"
FALSE,***,"You've Come a Long Way, Baby",Fatboy Slim,1998,https://www.robertchristgau.com/get_album.php?id=1233,"
proving what all pop pros know--that obvious is harder than subtle (""The Rockafeller Skank,"" ""In Heaven"")
"
FALSE,***,The Platinum Collection,Bryan Ferry/Roxy Music,2004,https://www.robertchristgau.com/get_album.php?id=12617,"
The third disc will half convince you he didn't follow one decade of visionary shtick with two of waiting to meet Bill Murray (""Will You Love Me Tomorrow,"" ""Kiss and Tell"").
"
FALSE,***,Hungry Beat,Fire Engines,2007,https://www.robertchristgau.com/get_album.php?id=13905,"
O.P.G.--Original Postpunk Glaswegians indulge unnatural sense of rhythm (""Meat Whiplash,"" ""Discord"").
"
FALSE,***,Woman in Sin,Fishtank Ensemble,2010,https://www.robertchristgau.com/get_album.php?id=15102,"
Name's Ursula Knudson, ""opera-trained,"" is in fact married, to a Gypsy-style violinist named Martinez, they make love and Roma music together, the latter with their friends Smolens and Stijepovic (""Woman in Sin,"" ""Espagnolette"").
"
FALSE,***,Yoshimi Battles the Pink Robots,The Flaming Lips,2002,https://www.robertchristgau.com/get_album.php?id=11817,"
the good-versus-evil of dreams (""Fight Test,"" ""Do You Realize??"")
"
FALSE,***,Constant Image,Flasher,2018,https://www.robertchristgau.com/get_album.php?id=17424,"
Twentysomethings foresee, rue, and encapsulate in tightly wound pop-rock a constrained, moderately diverting life of futile, moderately comfortable survival (""Go,"" ""XYZ"")
"
FALSE,***,Los Angeles,Flying Lotus,2008,https://www.robertchristgau.com/get_album.php?id=14406,"
Steady-state DJ undulates a world of sound in the world's direction (""Comet Course,"" ""Golden Diva"").
"
FALSE,***,Tapes,Foals,2012,https://www.robertchristgau.com/get_album.php?id=16040,"
Dully danceable Britpoppers sound better cherry-picking other people's weirdness than showcasing their own competence (Condry Ziqubu, ""Confusion [Ma Afrika]""; Marshall Jefferson Vs. Noosa Head, ""Mushrooms [Justin Martin Remix]""; Tony Allen, ""Kilode [Carl Craig Remix]"")
"
FALSE,***,Lonely Avenue,Ben Folds/Nick Hornby,2010,https://www.robertchristgau.com/get_album.php?id=16113,"
""Ben Folds adds music and melody to Nick Hornby's words,"" which are so much better than Ben Folds's words, but tend cute and pat even so (""Levi Johnston's Blues,"" ""Belinda"")
"
FALSE,***,Foo Fighters,Foo Fighters,1995,https://www.robertchristgau.com/get_album.php?id=1274,"
the spirit is strong but the identity is weak (""This Is a Call,"" ""Big Me"")
"
FALSE,***,Danger in the Past,Robert Forster,1991,https://www.robertchristgau.com/get_album.php?id=2975,"
singer-songwriter (""Baby Stones,"" ""Is This What You Call Change"")
"
